"lon","lat","city_state"
-82.663743,34.3064966,"Iva, SC"
-93.1143407,35.4014712,"Dover, AR"
-85.3552349,38.22257,"Simpsonsville, KY"
-87.70253,34.7312005,"Tuscumbia, AL"
-81.440667,41.240056,"Hudson, OH"
-85.9766671,41.6819935,"Elkhart, IN"
-81.2986741,28.9488761,"Orange City, FL"
-81.9064705,28.8613765,"Fruitland Park, FL"
-78.8783585,35.0526641,"Fayetteville, NC"
-96.4003069,42.4999942,"Sioux City, IA"
-80.4606225,40.2750705,"Avella, PA"
-96.6705503,33.1031744,"Allen, TX"
-155.0394139,19.6213287,"Keaau, HI"
-78.0447143,34.2562805,"Leland, NC"
-75.2329554,40.7517641,"Forks Township, PA"
-80.3414693,33.9204354,"Sumter, SC"
-86.1066526,39.6136578,"Greenwood, IN"
-97.5920867,40.8673915,"York, NE"
-80.1425781,39.4850848,"Fairmont, WV"
-114.5285981,35.1359386,"Bullhead City, AZ"
-98.580361,37.2811339,"Medicine Lodge, KS"
-83.8874084,32.5537585,"Fort Valley, GA"
-84.2829784,33.3870578,"Hampton, GA"
-117.9686755,33.9930677,"Hacienda Heights, CA"
-123.3170472,44.9192844,"Dallas, OR"
-89.661469,35.2961973,"Arlington, TN"
-122.2020794,47.9789848,"Everett, WA"
-122.7426009,45.815115,"Ridgefield, WA"
-81.4306457,35.7965205,"Granite Falls, NC"
-98.1836216,26.1947962,"Pharr, TX"
-115.530267,32.9786566,"Brawley, CA"
-97.0855948,36.706981,"Ponca City, OK"
-99.1703617,35.3489397,"Burns Flat, OK"
-86.6250139,41.2958751,"Knox, IN"
-88.0705556,30.820742,"Saraland, AL"
-120.3601496,36.139678,"Coalinga, CA"
-76.9158068,38.8851122,"Capitol Heights, MD"
-82.7637127,28.0780718,"Palm Harbor, FL"
-81.5859099,27.9014133,"Lake Wales, FL"
-86.0066386,34.014264,"Gadsden, AL"
-118.096735,33.9830688,"Pico Rivera, CA"
-122.8039866,45.4026184,"King City, OR"
-91.6798619,35.7361886,"Desha, AR"
-81.8603778,30.0688512,"Middleburg, FL"
-121.0610606,39.2190608,"Grass Valley, CA"
-95.2860474,29.5635666,"Pearland, TX"
-87.8231138,41.8428094,"North Riverside, IL"
-98.3025107,28.747482,"Campbellton, TX"
-86.9300023,35.751179,"Spring Hill, TN"
-76.0690036,39.2188663,"Chestertown, MD"
-87.2169149,30.421309,"Pensacola, FL"
-93.9993996,44.1635775,"Mankato, MN"
-80.238888,26.771624,"Loxahatchee, FL"
-78.0195387,40.4155273,"Huntingdon County, PA"
-83.8088171,39.9242266,"Springfield, OH"
-87.9889543,41.8897519,"Villa Park, IL"
-84.5193754,34.1014873,"Woodstock, GA"
-94.9424379,32.7287472,"Gilmer, TX"
-117.7499909,34.055103,"Pomona, CA"
-84.5779957,37.6195246,"Lancaster, KY"
-86.4641498,38.3345045,"English, IN"
-119.3870656,36.5432837,"Dinuba, CA"
-85.8396979,35.2400807,"Monteagle, TN"
-80.4934035,41.2331116,"Sharon, PA"
-87.8445119,42.1711365,"Deerfield, IL"
-81.1025918,37.3662293,"Princeton, WV"
-94.8474567,36.7511833,"Fairland, OK"
-76.7625073,39.1978788,"Elkridge, MD"
-94.4155068,39.0911161,"Independence, MO"
-84.1401926,34.2073196,"Cumming, GA"
-88.3425424,35.52174,"Reagan, TN"
-92.9746367,43.6666296,"Austin, MN"
-93.7574724,46.1635704,"Vineland, MN"
-80.7350711,37.3265112,"Pearisburg, VA"
-157.9511111,21.6802778,"Kahuku, HI"
-84.5971524,33.4712253,"Tyrone, GA"
-88.8742259,36.5042277,"Fulton, KY"
-77.3860976,38.9695545,"Herndon, VA"
-85.1907904,35.2359025,"Soddy-Daisy, TN"
-116.0541689,34.1355582,"Twentynine Palms, CA"
-121.6555013,36.6777372,"Salinas, CA"
-94.5702202,36.1092487,"Watts, OK"
-87.3464271,41.5933696,"Gary, IN"
-97.0328547,47.9252568,"Grand Forks, ND"
-90.322614,38.789217,"Florissant, MO"
-77.4092467,38.113349,"Woodford, VA"
-101.603228,35.6397655,"Fritch, TX"
-91.0377029,33.399661,"Greenville, MS"
-115.3238828,35.778868,"Jean, NV"
-69.3756017,44.0952725,"Waldoboro, ME"
-118.281693,33.8316745,"Carson, CA"
-81.6631659,32.3796294,"Brooklet, GA"
-89.6501481,39.7817213,"Springfield, IL"
-90.2417434,29.9940924,"Kenner, LA"
-120.6707255,35.4894169,"Atascadero, CA"
-85.6229296,43.1492928,"Algoma Township, MI"
-76.3055144,40.0378755,"Lancaster City, PA"
-116.4201223,43.4918307,"Kuna, ID"
-85.8349648,33.6142714,"Oxford, AL"
-90.0022958,34.9918587,"Southaven, MS"
-90.6476354,44.1930179,"Millston, WI"
-76.5205199,39.3634405,"Overlea, MD"
-81.0537879,41.7838324,"Madison Township, OH"
-118.1270146,34.095287,"Alhambra, CA"
-102.8793222,30.8940431,"Fort Stockton, TX"
-122.3242902,47.4017661,"Des Moines, WA"
-72.845293,41.449855,"Oakdale, CT"
-95.8991586,34.7206515,"Kiowa, OK"
-122.3151313,47.8209301,"Lynnwood, WA"
-118.3286614,34.0928092,"Hollywood, CA"
-117.2086513,34.1283442,"Highland, CA"
-98.4933873,33.9137085,"Wichita Falls, TX"
-81.706484,30.1660736,"Orange Park, FL"
-120.2357055,39.1969804,"Olympic Valley, CA"
-101.3804447,35.3456038,"Panhandle, TX"
-79.2914306,34.5365518,"Rowland, NC"
-80.0189659,39.3409249,"Grafton, WV"
-87.81367,41.8794758,"Forest Park, IL"
-83.7888387,31.1799407,"Moultrie, GA"
-81.3031179,29.028318,"DeLand, FL"
-84.3021672,39.8775553,"Englewood, OH"
-104.9338675,39.8083196,"Commerce City, CO"
-118.4911912,34.0194543,"Santa Monica, CA"
-86.0121573,34.7090388,"Jackson County, AL"
-87.2069541,35.5342414,"Mt. Pleasant, TN"
-80.7325287,41.2576207,"Howland Township, OH"
-84.2946539,37.7478572,"Richmond, KY"
-85.0127376,39.4231065,"Brookville, IN"
-98.2436625,35.072562,"Anadarko, OK"
-80.9650023,41.8213181,"Geneva Township, OH"
-108.1511785,35.6780769,"Crownpoint, NM"
-69.6777605,44.4588807,"Vassalboro, ME"
-97.6322639,35.5186678,"Bethany, OK"
-75.2340768,39.427337,"Bridgeton, NJ"
-157.9255357,21.386338,"Aiea, HI"
-96.2752569,32.7359626,"Terrell, TX"
-119.6981901,34.4208305,"Santa Barbara, CA"
-114.4741201,34.7862833,"Golden Shores, AZ"
-87.5286325,38.677269,"Vincennes, IN"
-89.5181476,37.3058839,"Cape Girardeau, MO"
-121.0207614,37.3138267,"Newman, CA"
-118.3089624,33.8883487,"Gardena, CA"
-122.9438195,40.6518023,"Douglas City, CA"
-96.9977846,32.7459645,"Grand Prarie, TX"
-149.966327,61.5118164,"Big Lake, AK"
-70.2553259,43.661471,"Portland, ME"
-79.1690315,36.0811881,"Efland, NC"
-92.5815527,36.383956,"Bull Shoals, AR"
-94.846681,39.7674578,"St. Joseph, MO"
-112.0263313,41.1616108,"Roy, UT"
-95.4560512,30.3118769,"Conroe, TX"
-97.3450365,38.0466779,"Newton, KS"
-96.7041988,36.5736587,"Fairfax, OK"
-84.0832646,37.1289771,"London, KY"
-121.2357828,38.7907339,"Rocklin, CA"
-84.7990901,32.0509895,"Lumpkin, GA"
-82.3525952,26.9620053,"Englewood, FL"
-113.0051176,40.7427465,"Aragonite, UT"
-82.2967581,28.7499876,"Floral City, FL"
-81.5356463,35.2923513,"Shelby, NC"
-89.9623372,45.2618507,"Corning, WI"
-94.729097,31.3382406,"Lufkin, TX"
-89.688221,44.921581,"Rib Mountain, WI"
-117.1661449,33.1433723,"San Marcos, CA"
-104.9877597,39.6477653,"Englewood, CO"
-119.7829107,36.3007835,"Lemoore, CA"
-82.1956679,34.6890095,"Fountain Inn, SC"
-116.7872399,33.9175154,"Cabazon, CA"
-81.8552196,41.143245,"Medina, OH"
-118.3725116,33.9871561,"Ladera Heights, CA"
-79.9752212,40.2501864,"Union Township, PA"
-117.3961564,33.9533487,"Riverside, CA"
-117.9988026,33.6594835,"Huntington Beach, CA"
-117.086421,33.1192068,"Escondido, CA"
-96.9944489,32.482361,"Midlothian, TX"
-91.09694,30.5693593,"East Baton Rouge, LA"
-122.4786854,48.7519112,"Bellingham, WA"
-81.5267873,41.5931049,"Euclid, OH"
-76.7280277,39.3228841,"Woodlawn, MD"
-74.1979458,39.9537358,"Toms River, NJ"
-122.3570664,47.2392665,"Fife, WA"
-85.8054879,30.1765914,"Panama City Beach, FL"
-83.0146526,42.5144566,"Warren, MI"
-89.7403606,35.2306435,"Lakeland, TN"
-85.2565823,34.0112715,"Cedartown, GA"
-90.3331719,38.5506084,"Affton, MO"
-80.4092181,27.6753089,"Gifford, FL"
-80.6077132,28.3922182,"Cape Canaveral, FL"
-116.4394661,33.918797,"Desert Edge, CA"
-83.6749145,37.4761991,"Booneville, KY"
-92.3745761,30.2140928,"Crowley, LA"
-89.5476204,44.8908021,"Weston, WI"
-92.4012654,34.3070406,"Sheridan, AR"
-122.2808356,40.3857087,"Cottonwood, CA"
-98.9792336,32.3881861,"Cisco, TX"
-122.2977815,40.448208,"Anderson, CA"
-80.0728201,26.4614625,"Delray Beach, FL"
-86.7888887,35.4492404,"Lewisburg, TN"
-77.2036041,39.172728,"Montgomery Village, MD"
-86.8752869,40.4167022,"Lafayette, IN"
-86.324253,44.2444473,"Manistee, MI"
-90.0067916,42.3497355,"Stockton, IL"
-97.0500217,34.8742466,"Byars, OK"
-75.5668166,39.6620397,"New Castle, DE"
-84.8966171,38.0372967,"Lawrenceburg, KY"
-96.3924833,33.5128856,"Whitewright, TX"
-74.511172,40.3025907,"Cranbury Township, NJ"
-87.3446492,30.6053644,"Cantonment, FL"
-82.7837514,34.6517733,"Pendleton, SC"
-85.8344383,41.5822716,"Goshen, IN"
-82.9290696,40.1261743,"Westerville, OH"
-82.7873244,27.9094665,"Largo, FL"
-102.1765463,43.4249934,"Kyle, SD"
-119.0592705,34.3541659,"Santa Paula, CA"
-112.3496021,33.4355977,"Avondale, AZ"
-97.1142063,37.3875221,"Udall, KS"
-72.7017741,41.9915062,"Suffield, CT"
-122.4345661,47.103988,"Spanaway, WA"
-100.8895761,46.8266603,"Mandan, ND"
-90.1845388,35.1464797,"West Memphis, AR"
-117.9298493,33.6188829,"Newport Beach, CA"
-80.7626152,41.5357732,"Colebrook Township, OH"
-93.0738305,45.0574658,"Vadnais Heights, MN"
-87.3594528,36.5297706,"Clarksville, TN"
-79.2447608,38.6248402,"Brandywine, WV"
-97.5247243,35.9404623,"Logan County, OK"
-122.6123141,45.3656761,"West Linn, OR"
-121.6169108,39.1404477,"Yuba City, CA"
-87.1761455,41.5758707,"Portage, IN"
-97.7277959,31.1171194,"Killeen, TX"
-76.5913571,39.7537146,"Stewartstown, PA"
-123.3953424,42.6953954,"Wolf Creek, OR"
-118.1170117,33.8816818,"Bellflower, CA"
-83.819985,32.8069216,"Lizella, GA"
-77.571382,40.5992395,"Lewistown, PA"
-75.7163207,39.449556,"Middletown, DE"
-122.3255254,37.5629917,"San Mateo, CA"
-96.6227714,32.7287413,"Balch Springs, TX"
-155.2211111,19.9788889,"Papaaloa, HI"
-105.9347424,35.5264241,"Eldorado, NM"
-94.5729863,33.7359468,"Tom, OK"
-117.2054294,32.8577324,"University City, CA"
-85.6680863,42.9633599,"Grand Rapids, MI"
-84.5963432,33.3968557,"Peachtree City, GA"
-95.8243956,29.7857853,"Katy, TX"
-78.8783689,42.8864468,"Buffalo, NY"
-73.1951767,41.1865478,"Bridgeport, CT"
-81.2362107,33.9815369,"Lexington, SC"
-83.1779746,41.1144992,"Tiffin, OH"
-83.7411631,42.5564732,"Brighton Township, MI"
-116.8559394,32.9421047,"Barona Indian Reservation, CA"
-87.7763333,30.6010744,"Baldwin County, AL"
-80.0942087,26.9342246,"Jupiter, FL"
-88.0070315,43.0166806,"West Allis, WI"
-117.2653146,32.9594891,"Del Mar, CA"
-96.4933457,35.1586902,"Wewoka, OK"
-117.8236391,33.7420005,"Tustin, CA"
-111.5521925,45.892428,"Three Forks, MT"
-75.1662121,40.8077475,"Lower Mount Bethel, PA"
-69.8321004,44.4466514,"Belgrade, ME"
-88.4153847,44.2619309,"Appleton, WI"
-93.693794,31.7815585,"Converse, LA"
-115.6911975,43.1329504,"Mountain Home, ID"
-115.9839147,36.2082943,"Pahrump, NV"
-81.378447,40.7989473,"Canton, OH"
-107.8826751,35.1125344,"San Rafael, NM"
-84.5127162,36.4981341,"Oneida, TN"
-84.6343783,33.8126059,"Austell, GA"
-78.7811169,35.79154,"Cary, NC"
-70.5141622,43.4243008,"Arundel, ME"
-121.9877444,38.3565773,"Vacaville, CA"
-78.0955563,39.3703778,"Gerrardstown, WV"
-117.3008784,34.4263886,"Hesperia, CA"
-104.8771726,39.5807452,"Centennial, CO"
-81.6064866,30.6319034,"Yulee, FL"
-85.2504893,31.5718352,"Abbeville, AL"
-89.2600605,31.3465627,"Petal, MS"
-81.8306621,30.5621807,"Callahan, FL"
-116.4697321,32.6075795,"Campo, CA"
-85.4669025,37.8092279,"Bardstown, KY"
-81.5859099,27.9014133,"Lakes Wales, FL"
-68.7904626,44.7202096,"Orrington, ME"
-76.5205184,39.2506633,"Dundalk, MD"
-81.4959267,35.8484645,"Hudson, NC"
-94.5146616,35.4212021,"Roland, OK"
-87.8181128,41.8133651,"Lyons, IL"
-92.0762891,41.5138978,"North English, IA"
-99.7331439,32.4487364,"Abilene, TX"
-119.6120765,36.5707838,"Selma, CA"
-96.6988856,33.0198431,"Plano, TX"
-83.8190885,36.7884194,"Trosper, KY"
-91.9062763,30.0887073,"Cade, LA"
-90.3284479,39.1200471,"Jerseyville, IL"
-70.8389219,42.9375932,"Hampton, NH"
-77.0469214,38.8048355,"Alexandria, VA"
-89.3500714,35.2436969,"Somerville, TN"
-71.0345018,42.8695335,"Newton, NH"
-89.6314736,34.1514989,"Water Valley, MS"
-120.0607176,36.9613356,"Madera, CA"
-118.1137535,34.0165053,"Montebello, CA"
-88.2314813,43.0116784,"Waukesha, WI"
-86.8688899,35.9250637,"Franklin, TN"
-84.5327038,39.4512819,"St. Clair Township, OH"
-97.3030858,38.3727872,"Lehigh, KS"
-94.3546719,37.8392052,"Nevada, MO"
-95.0135582,33.9859409,"Millerton, OK"
-124.099841,43.9826214,"Florence, OR"
-88.3145093,31.2169307,"Deer Park, AL"
-105.6752935,35.4917053,"Rowe, NM"
-84.5499327,33.952602,"Marietta, GA"
-87.7138636,41.8584847,"Lawndale, IL"
-86.01335,39.9567548,"Fishers, IN"
